num_bo,ano_bo,id_delegacia,nome_departamento,nome_seccional,delegacia,nome_departamento_circ,nome_seccional_circ,nome_delegacia_circ,ano,mes,flag_status,rubrica,desdobramento,conduta,latitude,longitude,location,cidade,logradouro,numero_logradouro,flag_status_2
7115,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,59º D.P. JARDIM DOS IPES,2016,7,C,Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",TRANSEUNTE,-23.493441168611302,-46.399043326178003,POINT(-46.399043326178003 -23.493441168611302),S.PAULO,RUA CORDAO DE S FRANCISCO,1028,C
457101,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,01º D.P. SE,2016,4,C,Furto (art. 155),NULL,TRANSEUNTE,-23.544321617000001,-46.632631848000003,POINT(-46.632631848000003 -23.544321617000001),S.PAULO,RUA VINTE E CINCO DE MARCO,0,C
489047,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.8º SAO MATEUS,44º D.P.  GUAIANAZES,2016,4,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.542983160999899,-46.420665870999997,POINT(-46.420665870999997 -23.542983160999899),S.PAULO,RUA SALVADOR GIANETTI,0,C
422913,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.1º CENTRO,03º D.P. CAMPOS ELISEOS,2016,3,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.539858919,-46.640092509999903,POINT(-46.640092509999903 -23.539858919),S.PAULO,Avenida Rio branco,500,C
483908,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,2016,4,C,Furto (art. 155),NULL,TRANSEUNTE,-23.532988740790099,-46.668064014872201,POINT(-46.668064014872201 -23.532988740790099),S.PAULO,RUA LINCOLN ALBUQUERQUE,33,C
713698,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.3º OESTE,91º D.P. CEASA,2016,6,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.520427767999902,-46.746090384999903,POINT(-46.746090384999903 -23.520427767999902),S.PAULO,avenida nações unidas,21612,C
125,2016,30418,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,2016,1,C,A.I.-Roubo (art. 157),"caput. Subtrair coisa móvel alheia, mediante grave ameaça ou violência a pessoa",VEICULO,-23.526240668,-46.788957695999997,POINT(-46.788957695999997 -23.526240668),OSASCO,AVENIDA DOS AUTONOMISTAS,3000,C
28792,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS,2016,9,C,Furto (art. 155),NULL,OUTROS,-23.448869776230801,-46.734743736331403,POINT(-46.734743736331403 -23.448869776230801),S.PAULO,ESTRADA DAS TAIPAS,990,C
36854,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.GUARULHOS,06º D.P. GUARULHOS,2016,1,C,Furto (art. 155),NULL,VEICULO,-23.444078795904002,-46.509899443993902,POINT(-46.509899443993902 -23.444078795904002),GUARULHOS,RUA IBIRAJUBA,102,C
5529,2016,30418,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,DEMACRO,DEL.SEC.OSASCO,05º D.P. OSASCO,2016,10,C,Furto (art. 155),NULL,RESIDENCIA,-23.529573016592501,-46.779175514666697,POINT(-46.779175514666697 -23.529573016592501),OSASCO,RUA FIORINO BELTRAMO,225,C
377,2016,30404,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES,DEMACRO,DEL.SEC.TABOÃO DA SERRA,DEL.POL.EMBU DAS ARTES,2016,2,C,Roubo (art. 157),NULL,VEICULO,-23.639046301,-46.839690885000003,POINT(-46.839690885000003 -23.639046301),EMBU,RUA BENJAMIN VAZ DE LUZ,266,C
2610,2016,30210,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.MAIRIPORÃ,DEMACRO,DEL.SEC.FRANCO DA ROCHA,01º D.P. MAIRIPORÃ,2016,9,C,Roubo (art. 157),NULL,ESTABELECIMENTO COMERCIAL,,,,MAIRIPORA,AVENIDA VITOR ODORICO BUENO,225,C
1631,2016,30441,DEMACRO,DEL.SEC.CARAPICUIBA,01º D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.BARUERI,2016,9,C,Furto (art. 155),NULL,VEICULO,-23.511605583999899,-46.873784933000003,POINT(-46.873784933000003 -23.511605583999899),BARUERI,RUA PROFESSOR JOÃO DA MATA E LUZ,120,C
2597,2016,30609,DEMACRO,DEL.SEC.CARAPICUIBA,02º D.P. BARUERI,DEMACRO,DEL.SEC.CARAPICUIBA,DEL.POL.ITAPEVI,2016,9,C,Roubo (art. 157),NULL,INTERIOR TRANSPORTE COLETIVO,,,,ITAPEVI,ESTRADA DA ROSELANDIA,0,C
5451,2016,30306,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,03º D.P. MOGI DAS CRUZES,2016,12,C,Furto (art. 155),NULL,OUTROS,-23.504395146822599,-46.1516441815088,POINT(-46.1516441815088 -23.504395146822599),MOGI DAS CRUZES,RUA LOURENCO VILAR DA PAZ,130,C
250,2016,30325,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.DEF.MUL. SUZANO,DEMACRO,DEL.SEC.MOGI DAS CRUZES,02º D.P. SUZANO,2016,3,C,Lesão corporal (art 129 § 9º),NULL,NULL,,,,SUZANO,AVENIDA CORONEL JOÃO BATISTA FITIPALDI,71,C
1228,2016,20145,DECAP,DEL.SEC.4º NORTE,45º D.P.  V BRASILANDIA,DECAP,DEL.SEC.4º NORTE,45º D.P.  V BRASILANDIA,2016,5,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.4803833688091,-46.686342886961597,POINT(-46.686342886961597 -23.4803833688091),S.PAULO,AVENIDA JOAO PAULO PRIMEIRO,1500,C
10021,2016,20249,DECAP,DEL.SEC.8º SAO MATEUS,49º D.P.  SAO MATEUS,DECAP,DEL.SEC.8º SAO MATEUS,49º D.P.  SAO MATEUS,2016,9,C,Homicídio culposo na direção de veículo automotor (Art. 302),NULL,NULL,-23.611474306863101,-46.444375629396902,POINT(-46.444375629396902 -23.611474306863101),S.PAULO,TRAVESSA PADRE DE MANACA,167,C
4400,2016,30111,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,03º D.P. S.BERNARDO DO CAMPO,2016,6,C,Roubo (art. 157),NULL,TRANSEUNTE,,,,S.BERNARDO DO CAMPO,RUA JOAO VINTE E TRES,200,C
1566,2016,30127,DEMACRO,DEL.SEC.DIADEMA,03º D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,03º D.P. DIADEMA,2016,4,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.676243648519598,-46.607312348451103,POINT(-46.607312348451103 -23.676243648519598),DIADEMA,AVENIDA DOM JOÃO VI,464,C
3654,2016,30204,DEMACRO,DEL.SEC.FRANCO DA ROCHA,DEL.POL.FRANCO ROCHA,DECAP,DEL.SEC.4º NORTE,38º D.P.  VILA AMALIA,2016,6,C,Roubo (art. 157),NULL,VEICULO,,,,S.PAULO,AVENIDA MASSAU WATANABE,533,C
4551,2016,30122,DEMACRO,DEL.SEC.DIADEMA,01º D.P. DIADEMA,DEMACRO,DEL.SEC.DIADEMA,04º D.P. DIADEMA,2016,8,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.701161292319998,-46.612631373967403,POINT(-46.612631373967403 -23.701161292319998),DIADEMA,AVENIDA ROTARY,200,C
9434,2016,10336,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,2016,9,C,Lesão corporal (art. 129),NULL,NULL,-23.442264731000002,-46.578478333,POINT(-46.578478333 -23.442264731000002),S.PAULO,RUA LUIS MARTINS,0,C
837033,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.8º SAO MATEUS,41º D.P.  VILA RICA,2016,6,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.5674683741282,-46.519747903230801,POINT(-46.519747903230801 -23.5674683741282),S.PAULO,RUA ANTONIO DE SOUZA DELMUNDO,220,C
759,2016,170410,PRODESP,POLICIA MILITAR,POLICIA MILITAR,DECAP,DEL.SEC.3º OESTE,93º D.P. JAGUARÉ,2016,1,C,Furto (art. 155),NULL,OUTROS,-23.538542797253299,-46.756799699253897,POINT(-46.756799699253897 -23.538542797253299),S.PAULO,RUA CONO MATTEO,17,C
3994,2016,30206,DEMACRO,DEL.SEC.GUARULHOS,01º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,01º D.P. GUARULHOS,2016,7,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,,,,GUARULHOS,PRAÇA IV CENTENÁRIO,10,C
3618,2016,30306,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES,2016,8,C,"Furto qualificado (art. 155, §4o.)",NULL,INTERIOR DE VEICULO,-23.521460127000001,-46.196835657999898,POINT(-46.196835657999898 -23.521460127000001),MOGI DAS CRUZES,RUA PRINCESA ISABEL DE BRAGANCA,0,C
4371,2016,30109,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,01º D.P. S.B.C-DR OMAR CASSIM,DEMACRO,DEL.SEC.S.BERNARDO DO CAMPO,06º D.P. S.BERNARDO DO CAMPO,2016,5,C,Furto (art. 155),NULL,VEICULO,-23.7032282989999,-46.528677931999901,POINT(-46.528677931999901 -23.7032282989999),S.BERNARDO DO CAMPO,RUA GIACINTO TOGNATO,2739,C
6205,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,2016,6,C,Roubo (art. 157),NULL,CARGA,-23.496265128154999,-46.402285382666399,POINT(-46.402285382666399 -23.496265128154999),S.PAULO,AVENIDA MARECHAL TITO,4500,C
5975,2016,30105,DEMACRO,DEL.SEC.SANTO ANDRÉ,04º D.P. SANTO ANDRÉ,DEMACRO,DEL.SEC.SANTO ANDRÉ,04º D.P. SANTO ANDRÉ,2016,12,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,ESTABELECIMENTO ENSINO,-23.6591369619114,-46.553638583766102,POINT(-46.553638583766102 -23.6591369619114),S.ANDRE,AVENIDA PRÍNCIPE DE GALÉS,821,C
4064,2016,20221,DECAP,DEL.SEC.5º LESTE,21º D.P.  VILA MATILDE,DECAP,DEL.SEC.5º LESTE,21º D.P.  VILA MATILDE,2016,10,C,"Furto qualificado (art. 155, §4o.)",NULL,INTERIOR ESTABELECIMENTO,-23.541362152099101,-46.5240931411576,POINT(-46.5240931411576 -23.541362152099101),S.PAULO,AVENIDA VALDEMAR CARLOS PEREIRA,729,C
4418,2016,20224,DECAP,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA,DECAP,DEL.SEC.7º ITAQUERA,24º D.P.  PONTE RASA,2016,5,C,Furto (art. 155),NULL,VEICULO,-23.527622613383901,-46.5063198617285,POINT(-46.5063198617285 -23.527622613383901),S.PAULO,RUA RENATO,500,C
779,2016,30212,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,04º D.P. GUARULHOS,2016,2,C,"Furto qualificado (art. 155, §4o.)",NULL,ESTABELECIMENTO ENSINO,-23.461279878999999,-46.404153602999898,POINT(-46.404153602999898 -23.461279878999999),GUARULHOS,RUA VINTE E OITO,90,C
6004,2016,20120,DECAP,DEL.SEC.4º NORTE,20º D.P.  AGUA FRIA,DECAP,DEL.SEC.4º NORTE,09º D.P. - CARANDIRU,2016,6,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.5026726883473,-46.624574888305801,POINT(-46.624574888305801 -23.5026726883473),S.PAULO,AVENIDA CRUZEIRO DO SUL,3294,C
913430,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DECAP,DEL.SEC.8º SAO MATEUS,70º D.P. VILA EMA,2016,7,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.6145458679905,-46.512365105883298,POINT(-46.512365105883298 -23.6145458679905),S.PAULO,AVENIDA PRIMAVERA DE CAIENA,535,C
1097,2016,10353,DECAP,DEL.SEC.8º SAO MATEUS,53º D.P.  PARQUE DO CARMO,DECAP,DEL.SEC.8º SAO MATEUS,53º D.P.  PARQUE DO CARMO,2016,2,C,Furto (art. 155),NULL,VEICULO,-23.555099955799001,-46.462314059340002,POINT(-46.462314059340002 -23.555099955799001),S.PAULO,RUA SANTA MARCELINA,200,C
3421,2016,20128,DECAP,DEL.SEC.4º NORTE,28º D.P.  FREGUESIA DO O,DECAP,DEL.SEC.4º NORTE,74º D.P. PARADA TAIPAS,2016,8,C,Furto (art. 155),NULL,RESIDENCIA,-23.459572520635,-46.700704955012199,POINT(-46.700704955012199 -23.459572520635),S.PAULO,RUA JOVINIANO DE OLIVEIRA,193,C
11222,2016,10374,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,2016,12,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.723112563631201,-46.698467307930997,POINT(-46.698467307930997 -23.723112563631201),S.PAULO,AVENIDA SENADOR TEOTONIO VILELA,2500,C
2923,2016,20113,DECAP,DEL.SEC.4º NORTE,13º D.P. CASA VERDE,DECAP,DEL.SEC.3º OESTE,33º D.P.  PIRITUBA,2016,3,C,Roubo (art. 157),NULL,VEICULO,-23.507376171000001,-46.747866039999998,POINT(-46.747866039999998 -23.507376171000001),S.PAULO,RODOVIA SP 330,14,C
3357,2016,20250,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,DECAP,DEL.SEC.7º ITAQUERA,50º D.P.  ITAIM PAULISTA,2016,3,C,Lesão corporal (art. 129),NULL,NULL,-23.509095119290201,-46.3767704906031,POINT(-46.3767704906031 -23.509095119290201),S.PAULO,RUA BEM SIMPLES,30,C
12665,2016,10336,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,DECAP,DEL.SEC.4º NORTE,73º D.P. JACANA,2016,12,C,Furto (art. 155),NULL,TRANSEUNTE,-23.4581404789587,-46.5783605499931,POINT(-46.5783605499931 -23.4581404789587),S.PAULO,AVENIDA ALFREDO AVILA,15,C
3444,2016,10323,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,DECAP,DEL.SEC.3º OESTE,23º D.P.  PERDIZES,2016,7,C,Furto (art. 155),NULL,ESTABELECIMENTO BANCARIO,-23.5483059508481,-46.685674325435798,POINT(-46.685674325435798 -23.5483059508481),S.PAULO,RUA HEITOR PENTEADO,1994,C
12963,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,12,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.576313975793902,-46.658132748027597,POINT(-46.658132748027597 -23.576313975793902),S.PAULO,AVENIDA MARECHAL ESTENIO ALBUQUERQUE LIM,6,C
3204,2016,10352,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,DECAP,DEL.SEC.3º OESTE,87º D.P. V. P. BARRETO,2016,9,C,Furto (art. 155),NULL,VEICULO,-23.503410050827199,-46.713726153816303,POINT(-46.713726153816303 -23.503410050827199),S.PAULO,RUA LUIZ SIMOES,270,C
1809,2016,10335,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,DECAP,DEL.SEC.4º NORTE,72º D.P. VILA PENTEADO,2016,3,C,Roubo (art. 157),NULL,VEICULO,-23.457239599270899,-46.6683311120049,POINT(-46.6683311120049 -23.457239599270899),S.PAULO,RUA MANUEL NOGUEIRA DA GAMA,20,C
1375845,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.ITAQUAQUECETUBA,2016,10,C,Furto (art. 155),NULL,INTERIOR TRANSPORTE COLETIVO,-23.492732674999999,-46.356231211999997,POINT(-46.356231211999997 -23.492732674999999),ITAQUAQUECETUBA,viela santa emilia,61,C
5878,2016,10374,DECAP,DEL.SEC.6º SANTO AMARO,101º D.P. JDIM IMBUIAS,DECAP,DEL.SEC.6º SANTO AMARO,25º D.P.  PARELHEIROS,2016,6,C,Roubo (art. 157),NULL,TRANSEUNTE,-23.771363173521699,-46.714793836478201,POINT(-46.714793836478201 -23.771363173521699),S.PAULO,RUA SAMUEL LAURENCE,142,C
2176,2016,10310,DECAP,DEL.SEC.5º LESTE,56º D.P.  VILA ALPINA,DECAP,DEL.SEC.5º LESTE,42º D.P.  PARQUE S. LUCAS,2016,4,C,Lesão corporal culposa na direção de veículo automotor (Art. 303),NULL,NULL,-23.606207582391502,-46.563162039360499,POINT(-46.563162039360499 -23.606207582391502),S.PAULO,RUA ANTENAS,154,C
4448,2016,10329,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,DECAP,DEL.SEC.8º SAO MATEUS,66º D.P. JDIM ARICANDUVA,2016,12,C,Roubo (art. 157),NULL,RESIDENCIA,-23.551131920428801,-46.506430221049698,POINT(-46.506430221049698 -23.551131920428801),S.PAULO,RUA OLAIA,197,C
5431,2016,10314,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,DECAP,DEL.SEC.3º OESTE,14º D.P. PINHEIROS,2016,6,C,"Furto qualificado (art. 155, §4o.)",NULL,INTERIOR ESTABELECIMENTO,-23.559013052652698,-46.677261633611003,POINT(-46.677261633611003 -23.559013052652698),S.PAULO,RUA CRISTIANO VIANA,428,C
13023,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,36º D.P.  VILA MARIANA,2016,12,C,Furto (art. 155),NULL,INTERIOR DE VEICULO,-23.587265217483701,-46.6338074257241,POINT(-46.6338074257241 -23.587265217483701),S.PAULO,RUA VERGUEIRO,2949,C
2982,2016,10361,DECAP,DEL.SEC.8º SAO MATEUS,70º D.P. VILA EMA,DECAP,DEL.SEC.6º SANTO AMARO,48º D.P.  CIDADE DUTRA,2016,8,C,Roubo (art. 157),NULL,CARGA,,,,S.PAULO,AVENIDA SADAMU INOUE,0,C
4380,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,2016,4,C,Roubo (art. 157),NULL,OUTROS,-23.613154678354299,-46.626610807900498,POINT(-46.626610807900498 -23.613154678354299),S.PAULO,AVENIDA BOSQUE DA SAUDE,1210,C
900127,2016,10004,DIRD - DEPTO IDENT.REG.DIV,DIV.POL.PORTO/AERO/PROT.TURIS-DECADE,06º D.P. METROPOLITANO,DECAP,DEL.SEC.3º OESTE,15º D.P. DR. LUC. H BEIGUELMAN,2016,3,C,Lesão corporal (art. 129),NULL,NULL,-23.575860887333299,-46.687620898500001,POINT(-46.687620898500001 -23.575860887333299),S.PAULO,AVENIDA BRIGADEIRO FARIA LIMA,948,C
325,2016,10004,DIRD - DEPTO IDENT.REG.DIV,DIV.POL.PORTO/AERO/PROT.TURIS-DECADE,06º D.P. METROPOLITANO,DECAP,DEL.SEC.1º CENTRO,02º D.P. BOM RETIRO,2016,2,C,"A.I.-Drogas sem autorização ou em desacordo (Art.33, caput)",NULL,NULL,-23.535329999999899,-46.634119999999903,POINT(-46.634119999999903 -23.535329999999899),S.PAULO,ESTAÇÃO TREM LUZ,0,C
6806,2016,10102,DECAP,DEL.SEC.1º CENTRO,02º D.P. BOM RETIRO,DECAP,DEL.SEC.1º CENTRO,77º D.P. SANTA CECILIA,2016,10,C,Roubo (art. 157),NULL,OUTROS,-23.537466324841301,-46.649171062257203,POINT(-46.649171062257203 -23.537466324841301),S.PAULO,AVENIDA SAO JOAO,3000,C
1061514,2016,900020,DIPOL - DEPTO DE INTELIGENCIA,DELEGACIA ELETRONICA,DELEGACIA ELETRONICA,DEMACRO,DEL.SEC.OSASCO,08º D.P. OSASCO,2016,8,C,Furto (art. 155),NULL,OUTROS,-23.5658126982851,-46.814239529848898,POINT(-46.814239529848898 -23.5658126982851),OSASCO,RUA ARNALDINHA DOS SANTOS CORDEIRO,45,C
3675,2016,10112,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,DECAP,DEL.SEC.1º CENTRO,12º D.P. PARI,2016,7,C,Furto (art. 155),NULL,VEICULO,-23.535300463332199,-46.605942412418401,POINT(-46.605942412418401 -23.535300463332199),S.PAULO,RUA FERNAO DE MAGALHAES,83,C
1224,2016,10217,DECAP,DEL.SEC.2º SUL,17º D.P.  DOUTOR ALDO GALIANO,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,2016,4,C,"Furto qualificado (art. 155, §4o.)",NULL,INTERIOR DE VEICULO,-23.593204564898301,-46.636660794146501,POINT(-46.636660794146501 -23.593204564898301),S.PAULO,RUA DOMINGOS DE MORAIS,1954,C
1588,2016,10216,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,DECAP,DEL.SEC.2º SUL,16º D.P. VILA CLEMENTINO,2016,2,C,"Furto qualificado (art. 155, §4o.)",§4o. Se o crime é cometido:,OUTROS,-23.595985500090901,-46.640510272105999,POINT(-46.640510272105999 -23.595985500090901),S.PAULO,RUA DOUTOR DIOGO DE FARIA,386,C
1265,2016,30215,DEMACRO,DEL.SEC.GUARULHOS,05º D.P. GUARULHOS,DEMACRO,DEL.SEC.GUARULHOS,05º D.P. GUARULHOS,2016,6,C,Roubo (art. 157),NULL,VEICULO,-23.469771170138198,-46.552634897438203,POINT(-46.552634897438203 -23.469771170138198),GUARULHOS,RUA BEZERRA DE MENEZES,100,C
3563,2016,30302,DEMACRO,DEL.SEC.MOGI DAS CRUZES,DEL.POL.FERRAZ DE VASCONCELOS,DECAP,DEL.SEC.1º CENTRO,01º D.P. SE,2016,8,C,Furto (art. 155),NULL,INTERIOR ESTABELECIMENTO,-23.540414204999902,-46.627633047000003,POINT(-46.627633047000003 -23.540414204999902),S.PAULO,LARGO DO PARI,0,C
2940,2016,30306,DEMACRO,DEL.SEC.MOGI DAS CRUZES,01º D.P. MOGI DAS CRUZES,DECAP,DEL.SEC.7º ITAQUERA,59º D.P. JARDIM DOS IPES,2016,7,C,Roubo (art. 157),NULL,VEICULO,-23.480431163821901,-46.379931047153498,POINT(-46.379931047153498 -23.480431163821901),S.PAULO,RUA CATULE,101,C
